,Observerd,PREDICTED
0,-5.226592055,15.595827102661133
1,2.257802648,3.8353848457336426
2,9.742197352,-8.201306343078613
3,17.22659205,4.4230875968933105
4,24.71098676,10.061250686645508
5,31.46358764,19.2031192779541
6,33.8254256,27.762901306152344
7,35.45546974,38.559776306152344
8,36.16812037,36.9422607421875
9,31.37640989,34.098384857177734
10,25.66730589,33.033775329589844
11,24.33269411,24.44536781311035
12,27.37257453,14.582404136657715
13,28.83052553,16.81939125061035
14,20.79689994,25.505292892456055
15,11.18134493,27.993032455444336
16,1.565789915,10.118250846862793
17,-1.807777507,-4.950993537902832
18,1.0606426629999999,-6.62630033493042
19,3.929062834,2.6976256370544434
20,6.797483004,10.522293090820312
21,9.665903174,9.834710121154785
22,8.578692282999999,11.784984588623047
23,3.5358503289999996,13.432236671447754
24,-1.506991624,12.068352699279785
25,-6.549833577999999,5.982210636138916
26,-11.59267553,5.470747470855713
27,-16.63551748,1.5980775356292725
28,-15.573733800000001,-0.21952083706855774
29,-8.407324469,0.03136677294969559
30,-1.24091514,8.878875732421875
31,5.925494189,14.846905708312988
32,6.074505811,14.720747947692871
33,-0.793880274,20.460956573486328
34,-4.206119726,9.365432739257812
35,-4.162212546,-1.357994794845581
36,-4.118305367,1.083868384361267
37,-3.47804641,3.5294911861419678
38,-2.2414356769999997,-3.000620126724243
39,0.0,-1.3897839784622192
40,8.270385337999999,-1.6281864643096924
41,15.36373041,-2.9288809299468994
42,9.365884249,14.871088027954102
43,1.18617288,13.261950492858887
44,4.81382712,-0.1972442865371704
45,17.0,-2.1283960342407227
46,11.0,16.869659423828125
47,9.0,20.72325897216797
48,4.0,-6.770129203796387
49,-4.0,19.20612907409668
50,1.0,-1.4602845907211304
51,15.0,-5.288174152374268
